id,source,marketplace,country,ProductCat,ProductAgg,Product,Date,DateFormatted,DateMarket,Wholesale,Retail,Currency,Unit,Active,
517080,EAGC-RATIN,Kapchorwa,UGA,Beans,Beans,Black Beans (Dolichos),2/28/20 0:00,2/28/20 0:,2/28/20 0:KapchorwaBlack Beans (Dolichos),77,69,KES,1Kg,1,3/3/20 23:29
517086,EAGC-RATIN,Masindi,UGA,Beans,Beans,Green Gram,2/28/20 0:00,2/28/20 0:,2/28/20 0:MasindiGreen Gram,82,77,KES,1Kg,1,3/3/20 23:30
517096,EAGC-RATIN,Nairobi,KEN,Peas,Peas,Cowpeas,2/28/20 0:00,2/28/20 0:,2/28/20 0:NairobiCowpeas,88,80,KES,1Kg,1,3/3/20 23:30
517097,EAGC-RATIN,Mombasa,KEN,Cereals - Other,Millet,Millet Grain,2/28/20 0:00,2/28/20 0:,2/28/20 0:MombasaMillet Grain,58,55,KES,1Kg,1,3/3/20 23:30
517099,EAGC-RATIN,Mombasa,KEN,Beans,Beans,Black Beans (Dolichos),2/28/20 0:00,2/28/20 0:,2/28/20 0:MombasaBlack Beans (Dolichos),160,155,KES,1Kg,1,3/3/20 23:30
517103,EAGC-RATIN,Kapchorwa,UGA,Peas,Peas,Cowpeas,2/28/20 0:00,2/28/20 0:,2/28/20 0:KapchorwaCowpeas,110,96,KES,1Kg,1,3/3/20 23:30
517110,EAGC-RATIN,Nairobi,KEN,Seeds & Nuts,Nuts,Ground Nuts,2/28/20 0:00,2/28/20 0:,2/28/20 0:NairobiGround Nuts,126,123,KES,1Kg,1,3/3/20 23:30
517113,EAGC-RATIN,Lira,UGA,Beans,Beans,Red Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:LiraRed Beans,96,88,KES,1Kg,1,3/3/20 23:30
517114,EAGC-RATIN,Kabale,UGA,Beans,Beans,Red Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:KabaleRed Beans,96,88,KES,1Kg,1,3/3/20 23:30
517117,EAGC-RATIN,Kitale,KEN,Beans,Beans,Green Gram,2/28/20 0:00,2/28/20 0:,2/28/20 0:KitaleGreen Gram,136,130,KES,1Kg,1,3/3/20 23:30
517126,EAGC-RATIN,Lira,UGA,Beans,Beans,Black Beans (Dolichos),2/28/20 0:00,2/28/20 0:,2/28/20 0:LiraBlack Beans (Dolichos),77,69,KES,1Kg,1,3/3/20 23:31
517127,EAGC-RATIN,Eldoret,KEN,Cereals - Other,Sorghum,Red Sorghum,2/28/20 0:00,2/28/20 0:,2/28/20 0:EldoretRed Sorghum,67,60,KES,1Kg,1,3/3/20 23:31
517133,EAGC-RATIN,Kampala,UGA,Beans,Beans,Black Beans (Dolichos),2/28/20 0:00,2/28/20 0:,2/28/20 0:KampalaBlack Beans (Dolichos),82,77,KES,1Kg,1,3/3/20 23:31
517139,EAGC-RATIN,Nakuru,KEN,Cereals - Maize,Maize,Dry Maize,2/28/20 0:00,2/28/20 0:,2/28/20 0:NakuruDry Maize,38,31,KES,1Kg,1,3/3/20 23:31
517157,EAGC-RATIN,Kitale,KEN,Seeds & Nuts,Nuts,Ground Nuts,2/28/20 0:00,2/28/20 0:,2/28/20 0:KitaleGround Nuts,135,130,KES,1Kg,1,3/3/20 23:31
517158,EAGC-RATIN,Kampala,UGA,Peas,Peas,Cowpeas,2/28/20 0:00,2/28/20 0:,2/28/20 0:KampalaCowpeas,137,110,KES,1Kg,1,3/3/20 23:31
517164,EAGC-RATIN,Nakuru,KEN,Cereals - Other,Sorghum,Red Sorghum,2/28/20 0:00,2/28/20 0:,2/28/20 0:NakuruRed Sorghum,38,30,KES,1Kg,1,3/3/20 23:31
517165,EAGC-RATIN,Lira,UGA,Cereals - Rice,Rice,Rice,2/28/20 0:00,2/28/20 0:,2/28/20 0:LiraRice,96,82,KES,1Kg,1,3/3/20 23:31
517172,EAGC-RATIN,Kabale,UGA,Cereals - Other,Sorghum,Red Sorghum,2/28/20 0:00,2/28/20 0:,2/28/20 0:KabaleRed Sorghum,41,33,KES,1Kg,1,3/3/20 23:31
517186,EAGC-RATIN,Kapchorwa,UGA,Cereals - Maize,Maize,Dry Maize,2/28/20 0:00,2/28/20 0:,2/28/20 0:KapchorwaDry Maize,27,21,KES,1Kg,1,3/3/20 23:31
517187,EAGC-RATIN,Kampala,UGA,Peas,Peas,Green Peas,2/28/20 0:00,2/28/20 0:,2/28/20 0:KampalaGreen Peas,165,110,KES,1Kg,1,3/3/20 23:31
517203,EAGC-RATIN,Eldoret,KEN,Peas,Peas,Cowpeas,2/28/20 0:00,2/28/20 0:,2/28/20 0:EldoretCowpeas,88,85,KES,1Kg,1,3/3/20 23:31
517209,EAGC-RATIN,Masindi,UGA,Beans,Beans,Red Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:MasindiRed Beans,82,77,KES,1Kg,1,3/3/20 23:31
517234,EAGC-RATIN,Kabale,UGA,Peas,Peas,Cowpeas,2/28/20 0:00,2/28/20 0:,2/28/20 0:KabaleCowpeas,137,96,KES,1Kg,1,3/3/20 23:31
517239,EAGC-RATIN,Kabale,UGA,Beans,Beans,Mixed Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:KabaleMixed Beans,77,69,KES,1Kg,1,3/3/20 23:32
517246,EAGC-RATIN,Kabale,UGA,Cereals - Rice,Rice,Rice,2/28/20 0:00,2/28/20 0:,2/28/20 0:KabaleRice,110,96,KES,1Kg,1,3/3/20 23:32
517247,EAGC-RATIN,Gulu,UGA,Beans,Beans,Yellow Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:GuluYellow Beans,104,97,KES,1Kg,1,3/3/20 23:32
517249,EAGC-RATIN,Mombasa,KEN,Cereals - Other,Sorghum,Red Sorghum,2/28/20 0:00,2/28/20 0:,2/28/20 0:MombasaRed Sorghum,42,37,KES,1Kg,1,3/3/20 23:32
517250,EAGC-RATIN,Kampala,UGA,Beans,Beans,Green Gram,2/28/20 0:00,2/28/20 0:,2/28/20 0:KampalaGreen Gram,96,91,KES,1Kg,1,3/3/20 23:32
517257,EAGC-RATIN,Kampala,UGA,Cereals - Maize,Maize,Dry Maize,2/28/20 0:00,2/28/20 0:,2/28/20 0:KampalaDry Maize,33,23,KES,1Kg,1,3/3/20 23:32
517265,EAGC-RATIN,Nakuru,KEN,Seeds & Nuts,Nuts,Ground Nuts,2/28/20 0:00,2/28/20 0:,2/28/20 0:NakuruGround Nuts,144,140,KES,1Kg,1,3/3/20 23:32
517273,EAGC-RATIN,Lira,UGA,Beans,Beans,Mixed Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:LiraMixed Beans,77,69,KES,1Kg,1,3/3/20 23:32
517276,EAGC-RATIN,Kitale,KEN,Peas,Peas,Green Peas,2/28/20 0:00,2/28/20 0:,2/28/20 0:KitaleGreen Peas,53,49,KES,1Kg,1,3/3/20 23:32
517278,EAGC-RATIN,Gulu,UGA,Cereals - Rice,Rice,Imported Rice,2/28/20 0:00,2/28/20 0:,2/28/20 0:GuluImported Rice,104,96,KES,1Kg,1,3/3/20 23:32
517279,EAGC-RATIN,Kampala,UGA,Beans,Beans,Mixed Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:KampalaMixed Beans,96,85,KES,1Kg,1,3/3/20 23:32
517287,EAGC-RATIN,Kabale,UGA,Cereals - Maize,Maize,Dry Maize,2/28/20 0:00,2/28/20 0:,2/28/20 0:KabaleDry Maize,33,26,KES,1Kg,1,3/3/20 23:32
517301,EAGC-RATIN,Nakuru,KEN,Beans,Beans,Green Gram,2/28/20 0:00,2/28/20 0:,2/28/20 0:NakuruGreen Gram,157,155,KES,1Kg,1,3/3/20 23:32
517305,EAGC-RATIN,Eldoret,KEN,Peas,Peas,Green Peas,2/28/20 0:00,2/28/20 0:,2/28/20 0:EldoretGreen Peas,64,58,KES,1Kg,1,3/3/20 23:32
517316,EAGC-RATIN,Masindi,UGA,Cereals - Rice,Rice,Rice,2/28/20 0:00,2/28/20 0:,2/28/20 0:MasindiRice,104,96,KES,1Kg,1,3/3/20 23:32
517332,EAGC-RATIN,Kampala,UGA,Cereals - Other,Sorghum,Red Sorghum,2/28/20 0:00,2/28/20 0:,2/28/20 0:KampalaRed Sorghum,36,22,KES,1Kg,1,3/3/20 23:33
517335,EAGC-RATIN,Gulu,UGA,Peas,Peas,Green Peas,2/28/20 0:00,2/28/20 0:,2/28/20 0:GuluGreen Peas,165,137,KES,1Kg,1,3/3/20 23:33
517340,EAGC-RATIN,Kitale,KEN,Cereals - Maize,Maize,Dry Maize,2/28/20 0:00,2/28/20 0:,2/28/20 0:KitaleDry Maize,39,30,KES,1Kg,1,3/3/20 23:33
517344,EAGC-RATIN,Eldoret,KEN,Seeds & Nuts,Nuts,Ground Nuts,2/28/20 0:00,2/28/20 0:,2/28/20 0:EldoretGround Nuts,83,81,KES,1Kg,1,3/3/20 23:33
517357,EAGC-RATIN,Masindi,UGA,Beans,Beans,Yellow Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:MasindiYellow Beans,104,99,KES,1Kg,1,3/3/20 23:33
517367,EAGC-RATIN,Kapchorwa,UGA,Cereals - Rice,Rice,Rice,2/28/20 0:00,2/28/20 0:,2/28/20 0:KapchorwaRice,96,88,KES,1Kg,1,3/3/20 23:33
517369,EAGC-RATIN,Kampala,UGA,Cereals - Rice,Rice,Imported Rice,2/28/20 0:00,2/28/20 0:,2/28/20 0:KampalaImported Rice,104,96,KES,1Kg,1,3/3/20 23:33
517372,EAGC-RATIN,Gulu,UGA,Peas,Peas,Cowpeas,2/28/20 0:00,2/28/20 0:,2/28/20 0:GuluCowpeas,96,88,KES,1Kg,1,3/3/20 23:33
517374,EAGC-RATIN,Mombasa,KEN,Peas,Peas,Green Peas,2/28/20 0:00,2/28/20 0:,2/28/20 0:MombasaGreen Peas,86,80,KES,1Kg,1,3/3/20 23:33
517382,EAGC-RATIN,Kapchorwa,UGA,Cereals - Other,Millet,Millet Grain,2/28/20 0:00,2/28/20 0:,2/28/20 0:KapchorwaMillet Grain,49,41,KES,1Kg,1,3/3/20 23:33
517383,EAGC-RATIN,Masindi,UGA,Peas,Peas,Green Peas,2/28/20 0:00,2/28/20 0:,2/28/20 0:MasindiGreen Peas,137,110,KES,1Kg,1,3/3/20 23:33
517387,EAGC-RATIN,Gulu,UGA,Cereals - Other,Sorghum,Red Sorghum,2/28/20 0:00,2/28/20 0:,2/28/20 0:GuluRed Sorghum,33,22,KES,1Kg,1,3/3/20 23:34
517398,EAGC-RATIN,Lira,UGA,Peas,Peas,Cowpeas,2/28/20 0:00,2/28/20 0:,2/28/20 0:LiraCowpeas,110,82,KES,1Kg,1,3/3/20 23:34
517402,EAGC-RATIN,Eldoret,KEN,Cereals - Other,Wheat,Wheat,2/28/20 0:00,2/28/20 0:,2/28/20 0:EldoretWheat,36,33,KES,1Kg,1,3/3/20 23:34
517407,EAGC-RATIN,Gulu,UGA,Cereals - Other,Millet,Millet Grain,2/28/20 0:00,2/28/20 0:,2/28/20 0:GuluMillet Grain,41,36,KES,1Kg,1,3/3/20 23:34
517409,EAGC-RATIN,Kitale,KEN,Beans,Beans,Black Beans (Dolichos),2/28/20 0:00,2/28/20 0:,2/28/20 0:KitaleBlack Beans (Dolichos),125,120,KES,1Kg,1,3/3/20 23:34
517410,EAGC-RATIN,Masindi,UGA,Beans,Beans,Mixed Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:MasindiMixed Beans,82,71,KES,1Kg,1,3/3/20 23:34
517426,EAGC-RATIN,Gulu,UGA,Beans,Beans,Black Beans (Dolichos),2/28/20 0:00,2/28/20 0:,2/28/20 0:GuluBlack Beans (Dolichos),77,71,KES,1Kg,1,3/3/20 23:34
517427,EAGC-RATIN,Nairobi,KEN,Cereals - Maize,Maize,Dry Maize,2/28/20 0:00,2/28/20 0:,2/28/20 0:NairobiDry Maize,38,36,KES,1Kg,1,3/3/20 23:34
517428,EAGC-RATIN,Masindi,UGA,Peas,Peas,Cowpeas,2/28/20 0:00,2/28/20 0:,2/28/20 0:MasindiCowpeas,110,82,KES,1Kg,1,3/3/20 23:34
517430,EAGC-RATIN,Nairobi,KEN,Beans,Beans,Green Gram,2/28/20 0:00,2/28/20 0:,2/28/20 0:NairobiGreen Gram,130,123,KES,1Kg,1,3/3/20 23:34
517443,EAGC-RATIN,Kapchorwa,UGA,Beans,Beans,Mixed Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:KapchorwaMixed Beans,77,71,KES,1Kg,1,3/3/20 23:34
518562,EAGC-RATIN,Nakuru,KEN,Beans,Beans,Black Beans (Dolichos),2/28/20 0:00,2/28/20 0:,2/28/20 0:NakuruBlack Beans (Dolichos),152,148,KES,1Kg,1,3/5/20 1:59
518573,EAGC-RATIN,Nairobi,KEN,Beans,Beans,Black Beans (Dolichos),2/28/20 0:00,2/28/20 0:,2/28/20 0:NairobiBlack Beans (Dolichos),148,146,KES,1Kg,1,3/5/20 1:59
518574,EAGC-RATIN,Kapchorwa,UGA,Beans,Beans,Red Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:KapchorwaRed Beans,91,82,KES,1Kg,1,3/5/20 2:00
518575,EAGC-RATIN,Gulu,UGA,Beans,Beans,Green Gram,2/28/20 0:00,2/28/20 0:,2/28/20 0:GuluGreen Gram,82,69,KES,1Kg,1,3/5/20 2:00
518586,EAGC-RATIN,Masindi,UGA,Cereals - Other,Sorghum,Red Sorghum,2/28/20 0:00,2/28/20 0:,2/28/20 0:MasindiRed Sorghum,41,33,KES,1Kg,1,3/5/20 2:00
518599,EAGC-RATIN,Kitale,KEN,Cereals - Other,Millet,Millet Grain,2/28/20 0:00,2/28/20 0:,2/28/20 0:KitaleMillet Grain,55,50,KES,1Kg,1,3/5/20 2:00
518601,EAGC-RATIN,Kabale,UGA,Peas,Peas,Green Peas,2/28/20 0:00,2/28/20 0:,2/28/20 0:KabaleGreen Peas,151,110,KES,1Kg,1,3/5/20 2:00
518608,EAGC-RATIN,Masindi,UGA,Beans,Beans,Black Beans (Dolichos),2/28/20 0:00,2/28/20 0:,2/28/20 0:MasindiBlack Beans (Dolichos),77,69,KES,1Kg,1,3/5/20 2:01
518619,EAGC-RATIN,Gulu,UGA,Beans,Beans,Mixed Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:GuluMixed Beans,77,71,KES,1Kg,1,3/5/20 2:01
518624,EAGC-RATIN,Kabale,UGA,Cereals - Other,Millet,Millet Grain,2/28/20 0:00,2/28/20 0:,2/28/20 0:KabaleMillet Grain,49,41,KES,1Kg,1,3/5/20 2:01
518630,EAGC-RATIN,Kampala,UGA,Cereals - Other,Millet,Millet Grain,2/28/20 0:00,2/28/20 0:,2/28/20 0:KampalaMillet Grain,49,36,KES,1Kg,1,3/5/20 2:01
518647,EAGC-RATIN,Lira,UGA,Cereals - Rice,Rice,Imported Rice,2/28/20 0:00,2/28/20 0:,2/28/20 0:LiraImported Rice,96,91,KES,1Kg,1,3/5/20 2:02
518652,EAGC-RATIN,Nairobi,KEN,Peas,Peas,Green Peas,2/28/20 0:00,2/28/20 0:,2/28/20 0:NairobiGreen Peas,62,58,KES,1Kg,1,3/5/20 2:02
518662,EAGC-RATIN,Lira,UGA,Cereals - Other,Sorghum,Red Sorghum,2/28/20 0:00,2/28/20 0:,2/28/20 0:LiraRed Sorghum,96,82,KES,1Kg,1,3/5/20 2:25
518668,EAGC-RATIN,Masindi,UGA,Cereals - Rice,Rice,Imported Rice,2/28/20 0:00,2/28/20 0:,2/28/20 0:MasindiImported Rice,110,99,KES,1Kg,1,3/5/20 2:25
519161,EAGC-RATIN,Lira,UGA,Beans,Beans,Yellow Beans,2/28/20 0:00,2/28/20 0:,2/28/20 0:LiraYellow Beans,104,96,KES,1Kg,1,3/6/20 4:45
519218,EAGC-RATIN,Lira,UGA,Beans,Beans,Green Gram,2/28/20 0:00,2/28/20 0:,2/28/20 0:LiraGreen Gram,82,69,KES,1Kg,1,3/6/20 4:46
519230,EAGC-RATIN,Kitale,KEN,Cereals - Other,Wheat,Wheat,2/28/20 0:00,2/28/20 0:,2/28/20 0:KitaleWheat,53,50,KES,1Kg,1,3/6/20 4:47
518465,EAGC-RATIN,Kimironko,RWA,Cereals - Rice,Rice,Rice,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoRice,97,91,KES,1Kg,1,3/5/20 1:57
518510,EAGC-RATIN,Gicumbi,RWA,Cereals - Other,Wheat,Wheat,2/27/20 0:00,2/27/20 0:,2/27/20 0:GicumbiWheat,64,60,KES,1Kg,1,3/5/20 1:58
517072,EAGC-RATIN,Gicumbi,RWA,Cereals - Maize,Maize,Dry Maize,2/27/20 0:00,2/27/20 0:,2/27/20 0:GicumbiDry Maize,29,28,KES,1Kg,1,3/3/20 23:29
517075,EAGC-RATIN,Mombasa,KEN,Beans,Beans,Green Gram,2/27/20 0:00,2/27/20 0:,2/27/20 0:MombasaGreen Gram,74,70,KES,1Kg,1,3/3/20 23:29
517082,EAGC-RATIN,Kitale,KEN,Cereals - Other,Sorghum,Red Sorghum,2/27/20 0:00,2/27/20 0:,2/27/20 0:KitaleRed Sorghum,47,40,KES,1Kg,1,3/3/20 23:29
517083,EAGC-RATIN,Ruhengeri,RWA,Cereals - Other,Sorghum,Red Sorghum,2/27/20 0:00,2/27/20 0:,2/27/20 0:RuhengeriRed Sorghum,38,35,KES,1Kg,1,3/3/20 23:29
517088,EAGC-RATIN,Kimironko,RWA,Cereals - Maize,Maize,Dry Maize,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoDry Maize,32,29,KES,1Kg,1,3/3/20 23:30
517092,EAGC-RATIN,Ruhengeri,RWA,Cereals - Other,Millet,Millet Grain,2/27/20 0:00,2/27/20 0:,2/27/20 0:RuhengeriMillet Grain,75,70,KES,1Kg,1,3/3/20 23:30
517100,EAGC-RATIN,Ruhengeri,RWA,Beans,Beans,Red Beans,2/27/20 0:00,2/27/20 0:,2/27/20 0:RuhengeriRed Beans,86,80,KES,1Kg,1,3/3/20 23:30
517116,EAGC-RATIN,Ruhengeri,RWA,Peas,Peas,Cowpeas,2/27/20 0:00,2/27/20 0:,2/27/20 0:RuhengeriCowpeas,140,129,KES,1Kg,1,3/3/20 23:30
517130,EAGC-RATIN,Mombasa,KEN,Cereals - Maize,Maize,Dry Maize,2/27/20 0:00,2/27/20 0:,2/27/20 0:MombasaDry Maize,37,33,KES,1Kg,1,3/3/20 23:31
517134,EAGC-RATIN,Ruhengeri,RWA,Cereals - Rice,Rice,Imported Rice,2/27/20 0:00,2/27/20 0:,2/27/20 0:RuhengeriImported Rice,118,107,KES,1Kg,1,3/3/20 23:31
517149,EAGC-RATIN,Mombasa,KEN,Cereals - Other,Sorghum,Red Sorghum,2/27/20 0:00,2/27/20 0:,2/27/20 0:MombasaRed Sorghum,41,37,KES,1Kg,1,3/3/20 23:31
517171,EAGC-RATIN,Kitale,KEN,Cereals - Maize,Maize,Dry Maize,2/27/20 0:00,2/27/20 0:,2/27/20 0:KitaleDry Maize,39,30,KES,1Kg,1,3/3/20 23:31
517198,EAGC-RATIN,Ruhengeri,RWA,Peas,Peas,Green Peas,2/27/20 0:00,2/27/20 0:,2/27/20 0:RuhengeriGreen Peas,107,86,KES,1Kg,1,3/3/20 23:31
517223,EAGC-RATIN,Gicumbi,RWA,Beans,Beans,Red Beans,2/27/20 0:00,2/27/20 0:,2/27/20 0:GicumbiRed Beans,70,64,KES,1Kg,1,3/3/20 23:31
517225,EAGC-RATIN,Ruhengeri,RWA,Cereals - Maize,Maize,Dry Maize,2/27/20 0:00,2/27/20 0:,2/27/20 0:RuhengeriDry Maize,32,29,KES,1Kg,1,3/3/20 23:31
517229,EAGC-RATIN,Kimironko,RWA,Cereals - Rice,Rice,Imported Rice,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoImported Rice,129,118,KES,1Kg,1,3/3/20 23:31
517237,EAGC-RATIN,Kitale,KEN,Peas,Peas,Cowpeas,2/27/20 0:00,2/27/20 0:,2/27/20 0:KitaleCowpeas,90,88,KES,1Kg,1,3/3/20 23:31
517241,EAGC-RATIN,Ruhengeri,RWA,Cereals - Rice,Rice,Rice,2/27/20 0:00,2/27/20 0:,2/27/20 0:RuhengeriRice,91,86,KES,1Kg,1,3/3/20 23:32
517242,EAGC-RATIN,Kimironko,RWA,Peas,Peas,Cowpeas,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoCowpeas,150,140,KES,1Kg,1,3/3/20 23:32
517248,EAGC-RATIN,Ruhengeri,RWA,Cereals - Other,Wheat,Wheat,2/27/20 0:00,2/27/20 0:,2/27/20 0:RuhengeriWheat,118,107,KES,1Kg,1,3/3/20 23:32
517267,EAGC-RATIN,Kimironko,RWA,Cereals - Other,Wheat,Wheat,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoWheat,64,59,KES,1Kg,1,3/3/20 23:32
517269,EAGC-RATIN,Gicumbi,RWA,Cereals - Rice,Rice,Imported Rice,2/27/20 0:00,2/27/20 0:,2/27/20 0:GicumbiImported Rice,129,118,KES,1Kg,1,3/3/20 23:32
517277,EAGC-RATIN,Gicumbi,RWA,Peas,Peas,Cowpeas,2/27/20 0:00,2/27/20 0:,2/27/20 0:GicumbiCowpeas,140,129,KES,1Kg,1,3/3/20 23:32
517286,EAGC-RATIN,Gicumbi,RWA,Peas,Peas,Green Peas,2/27/20 0:00,2/27/20 0:,2/27/20 0:GicumbiGreen Peas,129,107,KES,1Kg,1,3/3/20 23:32
517289,EAGC-RATIN,Gicumbi,RWA,Cereals - Other,Millet,Millet Grain,2/27/20 0:00,2/27/20 0:,2/27/20 0:GicumbiMillet Grain,70,64,KES,1Kg,1,3/3/20 23:32
517302,EAGC-RATIN,Gicumbi,RWA,Cereals - Rice,Rice,Rice,2/27/20 0:00,2/27/20 0:,2/27/20 0:GicumbiRice,91,86,KES,1Kg,1,3/3/20 23:32
517308,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Red Beans,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoRed Beans,80,75,KES,1Kg,1,3/3/20 23:32
517326,EAGC-RATIN,Nairobi,KEN,Cereals - Maize,Maize,Dry Maize,2/27/20 0:00,2/27/20 0:,2/27/20 0:NairobiDry Maize,38,35,KES,1Kg,1,3/3/20 23:33
517328,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Yellow Beans,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoYellow Beans,91,86,KES,1Kg,1,3/3/20 23:33
517331,EAGC-RATIN,Eldoret,KEN,Cereals - Other,Wheat,Wheat,2/27/20 0:00,2/27/20 0:,2/27/20 0:EldoretWheat,36,33,KES,1Kg,1,3/3/20 23:33
517333,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Mixed Beans,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoMixed Beans,59,54,KES,1Kg,1,3/3/20 23:33
517370,EAGC-RATIN,Eldoret,KEN,Cereals - Other,Sorghum,Red Sorghum,2/27/20 0:00,2/27/20 0:,2/27/20 0:EldoretRed Sorghum,66,60,KES,1Kg,1,3/3/20 23:33
517397,EAGC-RATIN,Gicumbi,RWA,Cereals - Other,Sorghum,Red Sorghum,2/27/20 0:00,2/27/20 0:,2/27/20 0:GicumbiRed Sorghum,38,34,KES,1Kg,1,3/3/20 23:34
517400,EAGC-RATIN,Mombasa,KEN,Peas,Peas,Cowpeas,2/27/20 0:00,2/27/20 0:,2/27/20 0:MombasaCowpeas,56,50,KES,1Kg,1,3/3/20 23:34
517408,EAGC-RATIN,Kitale,KEN,Beans,Beans,Green Gram,2/27/20 0:00,2/27/20 0:,2/27/20 0:KitaleGreen Gram,126,120,KES,1Kg,1,3/3/20 23:34
517414,EAGC-RATIN,Eldoret,KEN,Cereals - Maize,Maize,Dry Maize,2/27/20 0:00,2/27/20 0:,2/27/20 0:EldoretDry Maize,39,35,KES,1Kg,1,3/3/20 23:34
517429,EAGC-RATIN,Kitale,KEN,Cereals - Other,Millet,Millet Grain,2/27/20 0:00,2/27/20 0:,2/27/20 0:KitaleMillet Grain,58,50,KES,1Kg,1,3/3/20 23:34
517432,EAGC-RATIN,Kimironko,RWA,Cereals - Other,Millet,Millet Grain,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoMillet Grain,86,75,KES,1Kg,1,3/3/20 23:34
517435,EAGC-RATIN,Kitale,KEN,Cereals - Other,Wheat,Wheat,2/27/20 0:00,2/27/20 0:,2/27/20 0:KitaleWheat,56,60,KES,1Kg,1,3/3/20 23:34
517440,EAGC-RATIN,Nairobi,KEN,Peas,Peas,Cowpeas,2/27/20 0:00,2/27/20 0:,2/27/20 0:NairobiCowpeas,87,80,KES,1Kg,1,3/3/20 23:34
517444,EAGC-RATIN,Kimironko,RWA,Cereals - Other,Sorghum,Red Sorghum,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoRed Sorghum,40,38,KES,1Kg,1,3/3/20 23:34
518582,EAGC-RATIN,Kimironko,RWA,Peas,Peas,Green Peas,2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoGreen Peas,129,107,KES,1Kg,1,3/5/20 2:00
519216,EAGC-RATIN,Eldoret,KEN,Beans,Beans,Green Gram,2/27/20 0:00,2/27/20 0:,2/27/20 0:EldoretGreen Gram,146,140,KES,1Kg,1,3/6/20 4:46
519231,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Black Beans (Dolichos),2/27/20 0:00,2/27/20 0:,2/27/20 0:KimironkoBlack Beans (Dolichos),140,129,KES,1Kg,1,3/6/20 4:47
519242,EAGC-RATIN,Ruhengeri,RWA,Beans,Beans,Mixed Beans,2/27/20 0:00,2/27/20 0:,2/27/20 0:RuhengeriMixed Beans,57,54,KES,1Kg,1,3/6/20 4:47
518491,EAGC-RATIN,Ngozi,BDI,Cereals - Other,Millet,Millet Grain,2/26/20 0:00,2/26/20 0:,2/26/20 0:NgoziMillet Grain,72,70,KES,1Kg,1,3/5/20 1:57
518470,EAGC-RATIN,Arusha,TZA,Cereals - Maize,Maize,Dry Maize,2/26/20 0:00,2/26/20 0:,2/26/20 0:ArushaDry Maize,42,38,KES,1Kg,1,3/5/20 1:57
518463,EAGC-RATIN,Kigoma,TZA,Cereals - Other,Millet,Millet Grain,2/26/20 0:00,2/26/20 0:,2/26/20 0:KigomaMillet Grain,92,81,KES,1Kg,1,3/5/20 1:57
518522,EAGC-RATIN,Ngozi,BDI,Cereals - Maize,Maize,Dry Maize,2/26/20 0:00,2/26/20 0:,2/26/20 0:NgoziDry Maize,38,36,KES,1Kg,1,3/5/20 1:58
518493,EAGC-RATIN,Dar es salaam,TZA,Beans,Beans,Green Gram,2/26/20 0:00,2/26/20 0:,2/26/20 0:Dar es salaamGreen Gram,118,105,KES,1Kg,1,3/5/20 1:57
518555,EAGC-RATIN,Ngozi,BDI,Beans,Beans,Mixed Beans,2/26/20 0:00,2/26/20 0:,2/26/20 0:NgoziMixed Beans,62,59,KES,1Kg,1,3/5/20 1:59
518553,EAGC-RATIN,Ngozi,BDI,Cereals - Other,Wheat,Wheat,2/26/20 0:00,2/26/20 0:,2/26/20 0:NgoziWheat,81,78,KES,1Kg,1,3/5/20 1:59
518529,EAGC-RATIN,Bujumbura,BDI,Beans,Beans,Yellow Beans,2/26/20 0:00,2/26/20 0:,2/26/20 0:BujumburaYellow Beans,107,102,KES,1Kg,1,3/5/20 1:58
518557,EAGC-RATIN,Gitega,BDI,Peas,Peas,Green Peas,2/26/20 0:00,2/26/20 0:,2/26/20 0:GitegaGreen Peas,204,193,KES,1Kg,1,3/5/20 1:59
