Market,Product,Country,Date,Retail (MT),Wholesale (MT),Currency
Bujumbura,Maize,Burundi,8/13/13,643577,594070,BIF
Bujumbura,Maize,Burundi,8/14/13,651336,601233,BIF
Bujumbura,Maize,Burundi,8/16/13,697991,648134,BIF
Bujumbura,Maize,Burundi,8/19/13,800000,750000,BIF
Bujumbura,Maize,Burundi,8/20/13,800000,750000,BIF
Bujumbura,Maize,Burundi,8/21/13,801171,751097,BIF
Bujumbura,Maize,Burundi,8/22/13,796540,746755,BIF
Bujumbura,Maize,Burundi,8/23/13,800000,750000,BIF
Bujumbura,Maize,Burundi,8/26/13,799256,749302,BIF
Bujumbura,Maize,Burundi,8/27/13,799789,749803,BIF
Bujumbura,Maize,Burundi,8/28/13,799999,749999,BIF
Bujumbura,Maize,Burundi,8/29/13,800001,749999,BIF
Bujumbura,Maize,Burundi,8/30/13,800000,750000,BIF
Bujumbura,Maize,Burundi,9/2/13,900000,850000,BIF
Bujumbura,Maize,Burundi,9/3/13,900000,850000,BIF
Bujumbura,Maize,Burundi,9/4/13,900001,850000,BIF
Bujumbura,Maize,Burundi,9/5/13,900000,850000,BIF
Bujumbura,Maize,Burundi,9/6/13,900000,850000,BIF
Bujumbura,Maize,Burundi,9/9/13,900001,880001,BIF
Bujumbura,Maize,Burundi,9/10/13,900000,880001,BIF
Bujumbura,Maize,Burundi,9/11/13,900000,880000,BIF
Bujumbura,Maize,Burundi,9/12/13,899999,880000,BIF
Bujumbura,Maize,Burundi,9/13/13,900000,880001,BIF
Bujumbura,Maize,Burundi,9/16/13,900000,849999,BIF
Bujumbura,Maize,Burundi,9/17/13,900000,850000,BIF
Bujumbura,Maize,Burundi,9/18/13,899999,850000,BIF
Bujumbura,Maize,Burundi,9/19/13,899999,850000,BIF
Bujumbura,Maize,Burundi,9/20/13,900000,849999,BIF
Bujumbura,Maize,Burundi,9/23/13,850000,800000,BIF
Bujumbura,Maize,Burundi,9/24/13,793717,744110,BIF
Bujumbura,Maize,Burundi,9/25/13,800000,780000,BIF
Bujumbura,Maize,Burundi,9/26/13,800001,780000,BIF
Bujumbura,Maize,Burundi,9/27/13,800000,779999,BIF
Bujumbura,Maize,Burundi,9/30/13,851122,801056,BIF
Bujumbura,Maize,Burundi,10/1/13,849439,799473,BIF
Bujumbura,Maize,Burundi,10/2/13,848879,798944,BIF
Bujumbura,Maize,Burundi,10/3/13,852246,802114,BIF
Bujumbura,Maize,Burundi,10/4/13,848320,798419,BIF
Bujumbura,Maize,Burundi,10/7/13,850000,800000,BIF
Bujumbura,Maize,Burundi,10/8/13,850000,799999,BIF
Bujumbura,Maize,Burundi,10/9/13,850000,800000,BIF
Bujumbura,Maize,Burundi,10/10/13,850000,800000,BIF
Bujumbura,Maize,Burundi,10/11/13,846651,796848,BIF
Bujumbura,Maize,Burundi,10/14/13,851676,801577,BIF
Bujumbura,Maize,Burundi,10/15/13,852239,802108,BIF
Bujumbura,Maize,Burundi,10/16/13,848325,798423,BIF
Bujumbura,Maize,Burundi,10/17/13,850000,800000,BIF
Bujumbura,Maize,Burundi,10/18/13,854479,804216,BIF
Bujumbura,Maize,Burundi,10/21/13,853342,803145,BIF
Bujumbura,Maize,Burundi,10/22/13,850000,800000,BIF
Bujumbura,Maize,Burundi,10/23/13,850000,800000,BIF
Bujumbura,Maize,Burundi,10/24/13,850001,800000,BIF
Bujumbura,Maize,Burundi,10/25/13,850001,800000,BIF
Bujumbura,Maize,Burundi,10/28/13,850001,800000,BIF
Bujumbura,Maize,Burundi,10/29/13,850000,800000,BIF
Bujumbura,Maize,Burundi,10/30/13,850000,800000,BIF
Bujumbura,Maize,Burundi,10/31/13,850000,800000,BIF
Bujumbura,Maize,Burundi,11/4/13,849999,800001,BIF
Bujumbura,Maize,Burundi,11/5/13,850000,800000,BIF
Bujumbura,Maize,Burundi,11/6/13,850000,800000,BIF
Bujumbura,Maize,Burundi,11/7/13,850000,800000,BIF
Bujumbura,Maize,Burundi,11/8/13,850000,800000,BIF
Bujumbura,Maize,Burundi,11/11/13,869919,818747,BIF
Bujumbura,Maize,Burundi,11/13/13,818705,767536,BIF
Bujumbura,Maize,Burundi,11/14/13,818449,767296,BIF
Bujumbura,Maize,Burundi,11/15/13,818616,767453,BIF
Bujumbura,Maize,Burundi,11/18/13,797907,748038,BIF
Bujumbura,Maize,Burundi,11/20/13,795803,746065,BIF
Bujumbura,Maize,Burundi,11/21/13,800000,750000,BIF
Bujumbura,Maize,Burundi,11/22/13,800000,750000,BIF
Bujumbura,Maize,Burundi,11/25/13,800001,750000,BIF
Bujumbura,Maize,Burundi,11/26/13,800000,749999,BIF
Bujumbura,Maize,Burundi,11/27/13,800001,749999,BIF
Bujumbura,Maize,Burundi,11/28/13,800000,749999,BIF
Bujumbura,Maize,Burundi,11/29/13,800000,750000,BIF
Bujumbura,Maize,Burundi,12/2/13,850000,800000,BIF
Bujumbura,Maize,Burundi,12/3/13,870706,819488,BIF
Bujumbura,Maize,Burundi,12/4/13,930800,879089,BIF
Bujumbura,Maize,Burundi,12/5/13,898825,848890,BIF
Bujumbura,Maize,Burundi,12/6/13,901176,851112,BIF
Bujumbura,Maize,Burundi,12/9/13,900000,850000,BIF
Bujumbura,Maize,Burundi,12/10/13,914804,863982,BIF
Bujumbura,Maize,Burundi,12/11/13,896468,846665,BIF
Bujumbura,Maize,Burundi,12/13/13,902943,852780,BIF
Bujumbura,Maize,Burundi,12/16/13,900000,850000,BIF
Bujumbura,Maize,Burundi,12/17/13,900000,850000,BIF
Bujumbura,Maize,Burundi,12/18/13,902949,852785,BIF
Bujumbura,Maize,Burundi,12/19/13,901179,851114,BIF
Bujumbura,Maize,Burundi,12/20/13,902949,852785,BIF
Bujumbura,Maize,Burundi,12/23/13,812159,761400,BIF
Bujumbura,Maize,Burundi,12/24/13,811866,761125,BIF
Bujumbura,Maize,Burundi,12/26/13,797909,748041,BIF
Bujumbura,Maize,Burundi,12/27/13,798954,749020,BIF
Bujumbura,Maize,Burundi,12/30/13,802090,751960,BIF
Bujumbura,Maize,Burundi,12/31/13,810080,759449,BIF
Bujumbura,Maize,Burundi,1/2/14,799999,750000,BIF
Bujumbura,Maize,Burundi,1/3/14,800000,750000,BIF
Bujumbura,Maize,Burundi,1/6/14,800000,750000,BIF
Bujumbura,Maize,Burundi,1/7/14,798432,748529,BIF
Bujumbura,Maize,Burundi,1/8/14,800000,750000,BIF
Bujumbura,Maize,Burundi,1/9/14,802094,751964,BIF
Bujumbura,Maize,Burundi,1/10/14,799477,749510,BIF
Bujumbura,Maize,Burundi,1/13/14,950000,900000,BIF
Bujumbura,Maize,Burundi,1/14/14,801048,781022,BIF
Bujumbura,Maize,Burundi,1/15/14,800000,780000,BIF
Bujumbura,Maize,Burundi,1/16/14,800000,779999,BIF
Bujumbura,Maize,Burundi,1/17/14,800000,780000,BIF
Bujumbura,Maize,Burundi,1/20/14,806792,786623,BIF
Bujumbura,Maize,Burundi,1/21/14,800001,780001,BIF
Bujumbura,Maize,Burundi,1/22/14,800001,780000,BIF
Bujumbura,Maize,Burundi,1/23/14,800000,780000,BIF
Bujumbura,Maize,Burundi,1/24/14,799999,780001,BIF
Bujumbura,Maize,Burundi,1/27/14,818633,798168,BIF
Bujumbura,Maize,Burundi,1/28/14,800001,780000,BIF
Bujumbura,Maize,Burundi,1/29/14,799999,780000,BIF
Bujumbura,Maize,Burundi,1/30/14,799475,779489,BIF
Bujumbura,Maize,Burundi,1/31/14,804721,784603,BIF
Bujumbura,Maize,Burundi,2/3/14,800000,780001,BIF
Bujumbura,Maize,Burundi,2/6/14,797916,748046,BIF
Bujumbura,Maize,Burundi,2/7/14,797916,748046,BIF
Bujumbura,Maize,Burundi,2/10/14,800001,750000,BIF
Bujumbura,Maize,Burundi,2/11/14,800000,750000,BIF
Bujumbura,Maize,Burundi,2/12/14,800000,750000,BIF
Bujumbura,Maize,Burundi,2/13/14,799999,750000,BIF
Bujumbura,Maize,Burundi,2/14/14,798956,749022,BIF
Bujumbura,Maize,Burundi,2/17/14,850001,800000,BIF
Bujumbura,Maize,Burundi,2/18/14,850000,800000,BIF
Bujumbura,Maize,Burundi,2/19/14,877154,825557,BIF
Bujumbura,Maize,Burundi,2/21/14,857839,807378,BIF
Bujumbura,Maize,Burundi,2/24/14,850000,800000,BIF
Bujumbura,Maize,Burundi,2/25/14,848890,798955,BIF
Bujumbura,Maize,Burundi,2/26/14,851667,801569,BIF
Bujumbura,Maize,Burundi,2/28/14,851108,801042,BIF
Bujumbura,Maize,Burundi,3/3/14,850000,800001,BIF
Bujumbura,Maize,Burundi,3/4/14,849446,799479,BIF
Bujumbura,Maize,Burundi,3/5/14,850000,800001,BIF
Bujumbura,Maize,Burundi,3/6/14,849999,800001,BIF
Bujumbura,Maize,Burundi,3/7/14,850000,800000,BIF
Bujumbura,Maize,Burundi,3/10/14,853883,803655,BIF
Bujumbura,Maize,Burundi,3/11/14,850000,800000,BIF
Bujumbura,Maize,Burundi,3/12/14,851112,801047,BIF
Bujumbura,Maize,Burundi,3/13/14,800001,750000,BIF
Bujumbura,Maize,Burundi,3/14/14,798957,749022,BIF
Bujumbura,Maize,Burundi,3/17/14,747061,697257,BIF
Bujumbura,Maize,Burundi,3/18/14,699999,650001,BIF
Bujumbura,Maize,Burundi,3/19/14,698627,648726,BIF
Bujumbura,Maize,Burundi,3/20/14,651702,601571,BIF
Bujumbura,Maize,Burundi,3/21/14,651274,601176,BIF
Bujumbura,Maize,Burundi,3/24/14,650000,600000,BIF
Bujumbura,Maize,Burundi,3/25/14,700001,650000,BIF
Bujumbura,Maize,Burundi,3/26/14,700001,650000,BIF
Bujumbura,Maize,Burundi,3/27/14,700919,650853,BIF
Bujumbura,Maize,Burundi,3/28/14,700001,650000,BIF
Bujumbura,Maize,Burundi,3/31/14,701372,651274,BIF
Bujumbura,Maize,Burundi,4/1/14,700000,650000,BIF
Bujumbura,Maize,Burundi,4/2/14,699543,649576,BIF
Bujumbura,Maize,Burundi,4/3/14,700000,650000,BIF
Bujumbura,Maize,Burundi,4/4/14,699543,649576,BIF
Bujumbura,Maize,Burundi,4/8/14,700001,650000,BIF
Bujumbura,Maize,Burundi,4/9/14,700001,650000,BIF
Bujumbura,Maize,Burundi,4/10/14,699542,649574,BIF
Bujumbura,Maize,Burundi,4/11/14,699540,649575,BIF
Bujumbura,Maize,Burundi,4/14/14,705972,655544,BIF
Bujumbura,Maize,Burundi,4/15/14,700000,650000,BIF
Bujumbura,Maize,Burundi,4/16/14,700001,650000,BIF
Bujumbura,Maize,Burundi,4/17/14,694084,644506,BIF
Bujumbura,Maize,Burundi,4/18/14,700917,650853,BIF
Bujumbura,Maize,Burundi,4/22/14,650000,600000,BIF
Bujumbura,Maize,Burundi,4/23/14,649999,599999,BIF
Bujumbura,Maize,Burundi,4/24/14,648724,598822,BIF
Bujumbura,Maize,Burundi,4/25/14,652129,601966,BIF
Bujumbura,Maize,Burundi,4/28/14,649999,600000,BIF
Bujumbura,Maize,Burundi,4/29/14,650000,600000,BIF
Bujumbura,Maize,Burundi,4/30/14,650000,600000,BIF
Bujumbura,Maize,Burundi,5/2/14,650001,600000,BIF
Bujumbura,Maize,Burundi,5/5/14,700000,650000,BIF
Bujumbura,Maize,Burundi,5/6/14,651718,601586,BIF
Bujumbura,Maize,Burundi,5/7/14,654284,603954,BIF
Bujumbura,Maize,Burundi,5/8/14,650000,600000,BIF
Bujumbura,Maize,Burundi,5/9/14,650001,600000,BIF
Bujumbura,Maize,Burundi,5/12/14,596073,576204,BIF
Bujumbura,Maize,Burundi,5/13/14,650000,600000,BIF
Bujumbura,Maize,Burundi,5/14/14,648723,598821,BIF
Bujumbura,Maize,Burundi,5/15/14,700000,650001,BIF
Bujumbura,Maize,Burundi,5/16/14,700001,650000,BIF
Bujumbura,Maize,Burundi,5/19/14,701377,651278,BIF
Bujumbura,Maize,Burundi,5/21/14,700458,650425,BIF
Bujumbura,Maize,Burundi,5/22/14,699999,650000,BIF
Bujumbura,Maize,Burundi,5/23/14,704155,653859,BIF
Bujumbura,Maize,Burundi,5/26/14,700000,650000,BIF
Bujumbura,Maize,Burundi,5/28/14,650000,600000,BIF
Bujumbura,Maize,Burundi,5/30/14,650000,600000,BIF
Bujumbura,Maize,Burundi,6/2/14,600000,580000,BIF
Bujumbura,Maize,Burundi,6/3/14,600000,579999,BIF
Bujumbura,Maize,Burundi,6/4/14,600000,580000,BIF
Bujumbura,Maize,Burundi,6/5/14,599214,579241,BIF
Bujumbura,Maize,Burundi,6/6/14,600393,580381,BIF
Bujumbura,Maize,Burundi,6/9/14,600000,580000,BIF
Bujumbura,Maize,Burundi,6/10/14,598822,578861,BIF
Bujumbura,Maize,Burundi,6/11/14,600394,580381,BIF
Bujumbura,Maize,Burundi,6/12/14,598821,578860,BIF
Bujumbura,Maize,Burundi,6/13/14,600787,580761,BIF
Bujumbura,Maize,Burundi,6/16/14,600000,580000,BIF
Bujumbura,Maize,Burundi,6/17/14,602366,582288,BIF
Bujumbura,Maize,Burundi,6/18/14,598428,578481,BIF
Bujumbura,Maize,Burundi,6/19/14,601181,581142,BIF
Bujumbura,Maize,Burundi,6/20/14,598821,578860,BIF
Bujumbura,Maize,Burundi,6/23/14,600787,580761,BIF
Bujumbura,Maize,Burundi,6/24/14,599214,579241,BIF
Bujumbura,Maize,Burundi,6/26/14,600000,580000,BIF
Bujumbura,Maize,Burundi,6/27/14,600001,580000,BIF
Bujumbura,Maize,Burundi,6/30/14,611223,590849,BIF
Bujumbura,Maize,Burundi,7/2/14,600000,580000,BIF
Bujumbura,Maize,Burundi,7/3/14,601974,581908,BIF
Bujumbura,Maize,Burundi,7/4/14,617973,597374,BIF
Bujumbura,Maize,Burundi,7/7/14,601574,581522,BIF
Bujumbura,Maize,Burundi,7/8/14,600000,580000,BIF
Bujumbura,Maize,Burundi,7/8/14,601181,581141,BIF
Bujumbura,Maize,Burundi,7/9/14,600788,580761,BIF
Bujumbura,Maize,Burundi,7/10/14,600394,580380,BIF
Bujumbura,Maize,Burundi,7/11/14,600000,579999,BIF
Bujumbura,Maize,Burundi,7/14/14,600000,580000,BIF
Bujumbura,Maize,Burundi,7/17/14,601185,581145,BIF
Bujumbura,Maize,Burundi,7/18/14,598420,578472,BIF
Bujumbura,Maize,Burundi,7/21/14,605149,584976,BIF
Bujumbura,Maize,Burundi,7/22/14,604357,584211,BIF
Bujumbura,Maize,Burundi,7/28/14,599999,579999,BIF
Bujumbura,Maize,Burundi,7/29/14,598258,578316,BIF
Bujumbura,Maize,Burundi,7/31/14,608844,588549,BIF
Bujumbura,Maize,Burundi,8/1/14,608992,588692,BIF
Bujumbura,Maize,Burundi,8/25/14,654249,603922,BIF
Bujumbura,Maize,Burundi,8/26/14,644091,594545,BIF
Bujumbura,Maize,Burundi,8/27/14,700001,649999,BIF
Bujumbura,Maize,Burundi,8/28/14,704143,653846,BIF
Bujumbura,Maize,Burundi,8/29/14,698627,648726,BIF
Bujumbura,Maize,Burundi,9/1/14,652979,602750,BIF
Bujumbura,Maize,Burundi,9/2/14,650000,600000,BIF
Bujumbura,Maize,Burundi,9/3/14,648727,598825,BIF
Bujumbura,Maize,Burundi,9/4/14,649574,599607,BIF
Bujumbura,Maize,Burundi,9/5/14,649150,599214,BIF
Bujumbura,Maize,Burundi,9/8/14,600787,550720,BIF
Bujumbura,Maize,Burundi,9/9/14,598822,548921,BIF
Bujumbura,Maize,Burundi,9/10/14,600787,550722,BIF
Bujumbura,Maize,Burundi,9/11/14,614172,562991,BIF
Bujumbura,Maize,Burundi,9/12/14,614086,562912,BIF
Bujumbura,Maize,Burundi,9/15/14,648723,598821,BIF
Bujumbura,Maize,Burundi,9/16/14,649147,599213,BIF
Bujumbura,Maize,Burundi,9/17/14,650428,600394,BIF
Bujumbura,Maize,Burundi,9/18/14,650426,600394,BIF
Bujumbura,Maize,Burundi,9/19/14,652985,602756,BIF
Bujumbura,Maize,Burundi,9/22/14,650424,600392,BIF
Bujumbura,Maize,Burundi,9/23/14,646181,596475,BIF
Bujumbura,Maize,Burundi,9/24/14,650000,600000,BIF
Bujumbura,Maize,Burundi,9/25/14,652134,601969,BIF
Bujumbura,Maize,Burundi,9/26/14,650001,600000,BIF
Bujumbura,Maize,Burundi,9/29/14,650001,600000,BIF
Bujumbura,Maize,Burundi,9/30/14,649150,599214,BIF
Bujumbura,Maize,Burundi,10/1/14,649148,599214,BIF
Bujumbura,Maize,Burundi,10/2/14,649573,599607,BIF
Bujumbura,Maize,Burundi,10/3/14,649146,599212,BIF
Bujumbura,Maize,Burundi,10/6/14,653418,603155,BIF
Bujumbura,Maize,Burundi,10/7/14,648299,598430,BIF
Bujumbura,Maize,Burundi,10/8/14,647443,597640,BIF
Bujumbura,Maize,Burundi,10/9/14,650000,600000,BIF
Bujumbura,Maize,Burundi,10/10/14,647432,597630,BIF
Bujumbura,Maize,Burundi,10/14/14,644160,594608,BIF
Bujumbura,Maize,Burundi,10/15/14,646210,596503,BIF
Bujumbura,Maize,Burundi,10/16/14,651694,601563,BIF
Bujumbura,Maize,Burundi,10/17/14,645354,595712,BIF
Bujumbura,Maize,Burundi,10/20/14,604319,584175,BIF
Bujumbura,Maize,Burundi,10/22/14,598064,578128,BIF
Bujumbura,Maize,Burundi,10/23/14,601166,551069,BIF
Bujumbura,Maize,Burundi,10/24/14,599999,550000,BIF
Bujumbura,Maize,Burundi,11/3/14,613639,562504,BIF
Bujumbura,Maize,Burundi,11/4/14,625475,573353,BIF
Bujumbura,Maize,Burundi,11/5/14,625326,573217,BIF
Bujumbura,Maize,Burundi,11/6/14,613843,562690,BIF
Bujumbura,Maize,Burundi,11/7/14,613733,562590,BIF
Bujumbura,Maize,Burundi,11/10/14,613870,562715,BIF
Bujumbura,Maize,Burundi,11/11/14,616524,565148,BIF
Bujumbura,Maize,Burundi,11/12/14,625357,573246,BIF
Bujumbura,Maize,Burundi,11/13/14,625350,573238,BIF
Bujumbura,Maize,Burundi,11/14/14,625475,573353,BIF
Bujumbura,Maize,Burundi,11/17/14,600000,550000,BIF
Bujumbura,Maize,Burundi,11/18/14,599610,549642,BIF
Bujumbura,Maize,Burundi,11/19/14,604294,553936,BIF
Bujumbura,Maize,Burundi,11/20/14,598062,548223,BIF
Bujumbura,Maize,Burundi,11/21/14,598834,548930,BIF
Bujumbura,Maize,Burundi,11/24/14,622546,570668,BIF
Bujumbura,Maize,Burundi,11/25/14,599999,550000,BIF
Bujumbura,Maize,Burundi,11/26/14,601168,551072,BIF
Bujumbura,Maize,Burundi,11/27/14,598445,548573,BIF
Bujumbura,Maize,Burundi,11/28/14,623085,571160,BIF
Bujumbura,Maize,Burundi,12/1/14,617268,565828,BIF
Bujumbura,Maize,Burundi,12/2/14,601560,551430,BIF
Bujumbura,Maize,Burundi,12/3/14,610705,559812,BIF
Bujumbura,Maize,Burundi,12/4/14,559784,508895,BIF
Bujumbura,Maize,Burundi,12/5/14,569707,517916,BIF
Bujumbura,Maize,Burundi,12/8/14,615601,564300,BIF
Bujumbura,Maize,Burundi,12/9/14,611320,560375,BIF
Bujumbura,Maize,Burundi,12/10/14,613105,562012,BIF
Bujumbura,Maize,Burundi,12/11/14,621360,569579,BIF
Bujumbura,Maize,Burundi,12/12/14,646853,597095,BIF
Bujumbura,Maize,Burundi,12/15/14,621484,569693,BIF
Bujumbura,Maize,Burundi,12/16/14,621508,569714,BIF
Bujumbura,Maize,Burundi,12/17/14,621337,569558,BIF
Bujumbura,Maize,Burundi,12/18/14,609702,558893,BIF
Bujumbura,Maize,Burundi,12/19/14,621317,569540,BIF
Bujumbura,Maize,Burundi,12/22/14,600001,550000,BIF
Bujumbura,Maize,Burundi,12/23/14,616249,564894,BIF
Bujumbura,Maize,Burundi,1/12/15,601558,551427,BIF
Bujumbura,Maize,Burundi,1/13/15,600000,550000,BIF
Bujumbura,Maize,Burundi,1/14/15,603530,553235,BIF
Bujumbura,Maize,Burundi,1/15/15,614012,562844,BIF
Bujumbura,Maize,Burundi,1/16/15,599221,549285,BIF
Bujumbura,Maize,Burundi,1/19/15,599999,550000,BIF
Bujumbura,Maize,Burundi,1/20/15,604690,554299,BIF
Bujumbura,Maize,Burundi,1/21/15,598448,548578,BIF
Bujumbura,Maize,Burundi,1/22/15,621197,569429,BIF
Bujumbura,Maize,Burundi,1/23/15,621185,569419,BIF
Bujumbura,Maize,Burundi,1/26/15,598834,548930,BIF
Bujumbura,Maize,Burundi,1/27/15,598441,548572,BIF
Bujumbura,Maize,Burundi,1/28/15,597656,547852,BIF
Bujumbura,Maize,Burundi,1/29/15,598432,548562,BIF
Bujumbura,Maize,Burundi,2/6/15,622188,570338,BIF
Bujumbura,Maize,Burundi,2/9/15,602753,552522,BIF
Bujumbura,Maize,Burundi,2/10/15,600000,550000,BIF
Bujumbura,Maize,Burundi,2/11/15,669403,617911,BIF
Bujumbura,Maize,Burundi,2/12/15,612023,561021,BIF
Bujumbura,Maize,Burundi,2/13/15,617973,566475,BIF
Bujumbura,Maize,Burundi,2/16/15,595744,546099,BIF
Bujumbura,Maize,Burundi,2/17/15,600000,550001,BIF
Bujumbura,Maize,Burundi,2/18/15,601166,551069,BIF
Bujumbura,Maize,Burundi,2/19/15,600000,580000,BIF
Bujumbura,Maize,Burundi,2/23/15,597662,547856,BIF
Bujumbura,Maize,Burundi,2/24/15,625263,573159,BIF
Bujumbura,Maize,Burundi,2/25/15,600782,550718,BIF
Bujumbura,Maize,Burundi,2/26/15,602345,552150,BIF
Bujumbura,Maize,Burundi,2/27/15,597665,547858,BIF
Bujumbura,Maize,Burundi,3/2/15,664131,613043,BIF
Bujumbura,Maize,Burundi,3/3/15,651694,601563,BIF
Bujumbura,Maize,Burundi,3/4/15,652534,602340,BIF
Bujumbura,Maize,Burundi,3/13/15,676865,624797,BIF
Bujumbura,Maize,Burundi,3/16/15,600391,580377,BIF
Bujumbura,Maize,Burundi,3/17/15,603517,583400,BIF
Bujumbura,Maize,Burundi,3/18/15,620883,600188,BIF
Bujumbura,Maize,Burundi,3/19/15,600001,580000,BIF
Bujumbura,Maize,Burundi,3/23/15,635773,582791,BIF
Bujumbura,Maize,Burundi,3/24/15,627155,574891,BIF
Bujumbura,Maize,Burundi,3/25/15,625699,573557,BIF
Bujumbura,Maize,Burundi,3/26/15,626009,573841,BIF
Bujumbura,Maize,Burundi,3/27/15,626137,573958,BIF
Bujumbura,Maize,Burundi,3/30/15,613130,562035,BIF
Bujumbura,Maize,Burundi,3/31/15,613461,562338,BIF
Bujumbura,Maize,Burundi,4/1/15,598443,548572,BIF
Bujumbura,Maize,Burundi,4/2/15,614374,563176,BIF
Bujumbura,Maize,Burundi,4/3/15,599426,549474,BIF
Bujumbura,Maize,Burundi,4/6/15,648956,599036,BIF
Bujumbura,Maize,Burundi,4/7/15,985687,903546,BIF
Bujumbura,Maize,Burundi,4/8/15,670844,619241,BIF
Bujumbura,Maize,Burundi,4/9/15,668824,617376,BIF
Bujumbura,Maize,Burundi,4/10/15,650000,600000,BIF
Bujumbura,Maize,Burundi,4/10/15,650000,600000,BIF
Bujumbura,Maize,Burundi,4/13/15,596879,547139,BIF
Bujumbura,Maize,Burundi,4/14/15,620785,569052,BIF
Bujumbura,Maize,Burundi,4/15/15,621059,569304,BIF
Bujumbura,Maize,Burundi,4/16/15,619902,568243,BIF
Bujumbura,Maize,Burundi,4/17/15,620483,568775,BIF
Bujumbura,Maize,Burundi,4/20/15,553954,503594,BIF
Bujumbura,Maize,Burundi,4/21/15,616264,564908,BIF
Bujumbura,Maize,Burundi,4/24/15,615168,563905,BIF
Bujumbura,Maize,Burundi,5/8/15,700000,650000,BIF
Bujumbura,Maize,Burundi,5/11/15,700001,650000,BIF
Bujumbura,Maize,Burundi,5/13/15,713841,662852,BIF
Bujumbura,Maize,Burundi,5/18/15,750000,699999,BIF
Bujumbura,Maize,Burundi,5/19/15,766898,715771,BIF
Bujumbura,Maize,Burundi,5/21/15,749999,699999,BIF
Bujumbura,Maize,Burundi,5/22/15,750000,700000,BIF
Bujumbura,Maize,Burundi,5/25/15,699999,650000,BIF
Bujumbura,Maize,Burundi,5/27/15,709992,659279,BIF
Bujumbura,Maize,Burundi,6/1/15,645598,595936,BIF
Bujumbura,Maize,Burundi,6/2/15,650000,600000,BIF
Bujumbura,Maize,Burundi,6/3/15,669078,617610,BIF
Bujumbura,Maize,Burundi,6/4/15,648732,598830,BIF
Bujumbura,Maize,Burundi,6/5/15,652118,601954,BIF
Bujumbura,Maize,Burundi,6/8/15,650000,599999,BIF
Bujumbura,Maize,Burundi,6/9/15,666769,615478,BIF
Bujumbura,Maize,Burundi,6/11/15,648307,598436,BIF
Bujumbura,Maize,Burundi,6/12/15,666693,615410,BIF
Bujumbura,Maize,Burundi,6/15/15,650424,600392,BIF
Bujumbura,Maize,Burundi,6/16/15,667281,615952,BIF
Bujumbura,Maize,Burundi,6/17/15,669818,618294,BIF
Bujumbura,Maize,Burundi,6/18/15,670688,619097,BIF
Bujumbura,Maize,Burundi,6/19/15,670790,619191,BIF
Bujumbura,Maize,Burundi,7/13/15,626335,574141,BIF
Bujumbura,Maize,Burundi,7/14/15,600001,550001,BIF
Bujumbura,Maize,Burundi,7/15/15,617034,565614,BIF
Bujumbura,Maize,Burundi,7/16/15,600000,550000,BIF
Bujumbura,Maize,Burundi,7/27/15,553148,502862,BIF
Bujumbura,Maize,Burundi,7/28/15,531933,483576,BIF
Bujumbura,Maize,Burundi,7/29/15,530449,482226,BIF
Bujumbura,Maize,Burundi,7/31/15,536360,487600,BIF
Bujumbura,Maize,Burundi,8/7/15,548217,498380,BIF
Bujumbura,Maize,Burundi,8/10/15,604681,554291,BIF
Bujumbura,Maize,Burundi,8/11/15,593807,544323,BIF
Bujumbura,Maize,Burundi,8/14/15,549642,499674,BIF
Bujumbura,Maize,Burundi,8/21/15,543613,494194,BIF
Bujumbura,Maize,Burundi,8/24/15,600000,550000,BIF
Bujumbura,Maize,Burundi,9/1/15,702285,652121,BIF
Bujumbura,Maize,Burundi,9/3/15,697268,647463,BIF
Bujumbura,Maize,Burundi,9/7/15,700458,650424,BIF
Bujumbura,Maize,Burundi,9/9/15,701371,651273,BIF
Bujumbura,Maize,Burundi,9/10/15,701371,651273,BIF
Bujumbura,Maize,Burundi,9/14/15,696812,647040,BIF
Bujumbura,Maize,Burundi,9/15/15,699084,649151,BIF
Bujumbura,Maize,Burundi,9/16/15,704123,653829,BIF
Bujumbura,Maize,Burundi,9/17/15,704099,653806,BIF
Bujumbura,Maize,Burundi,9/25/15,700000,680000,BIF
Bujumbura,Maize,Burundi,10/12/15,594952,545372,BIF
Bujumbura,Maize,Burundi,10/16/15,798956,778984,BIF
Bujumbura,Maize,Burundi,10/19/15,699999,679999,BIF
Bujumbura,Maize,Burundi,10/22/15,797927,748056,BIF
Bujumbura,Maize,Burundi,11/23/15,901748,851652,BIF
Bujumbura,Maize,Burundi,11/24/15,930830,879118,BIF
Bujumbura,Maize,Burundi,12/8/15,0,0,BIF
Bujumbura,Maize,Burundi,1/19/16,1000001,900000,BIF
Bujumbura,Maize,Burundi,1/19/16,1000001,900000,BIF
Bujumbura,Maize,Burundi,1/20/16,995452,945679,BIF
Bujumbura,Maize,Burundi,1/20/16,1000001,949999,BIF
Bujumbura,Maize,Burundi,1/21/16,1000001,950001,BIF
Bujumbura,Maize,Burundi,1/21/16,998051,948148,BIF
Bujumbura,Maize,Burundi,1/25/16,998051,948148,BIF
Bujumbura,Maize,Burundi,1/25/16,1000001,950001,BIF
Bujumbura,Maize,Burundi,1/27/16,997402,947531,BIF
Bujumbura,Maize,Burundi,1/27/16,1000000,950001,BIF
Bujumbura,Maize,Burundi,1/28/16,1000000,950000,BIF
